Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778184230,2.88,2.67,2.53,0.37,0
1778184232,3.56,2.8,2.53,0.66,0
1778184234,3.34,2.67,2.67,0.32,0
1778184236,2.9,2.67,2.67,0.92,0
1778184238,3.11,2.67,2.53,0.88,0
1778184240,3.06,2.8,2.53,0.45,0
1778184242,3.17,2.67,2.53,0.69,0
1778184244,2.73,2.67,2.67,0.56,0
1778184246,3.04,2.67,2.67,0.9,0
1778184248,3.48,2.67,2.67,0.59,0
1778184250,2.96,2.67,2.53,0.97,0
1778184252,2.56,2.67,2.53,0.02,0
1778184254,2.63,2.8,2.53,0.51,0
1778184256,2.43,2.67,2.53,-0.27,0
1778184258,3.14,2.67,2.53,1.15,0
1778184260,2.72,2.67,2.67,-0.17,0
1778184262,2.71,2.8,2.67,0.61,0
1778184264,2.45,2.67,2.53,0.48,0
1778184266,2.74,2.8,2.53,0.31,0
1778184268,3.15,2.67,2.53,0.75,0
1778184270,2.68,2.8,2.53,-0.05,0
1778184272,3.16,2.67,2.67,0.89,0
1778184274,2.75,2.8,2.67,-0.07,0
1778184276,3.23,2.67,2.67,0.67,0
1778184278,2.97,2.8,2.67,0.56,0
1778184280,3.86,2.67,2.53,0.93,0
1778184282,2.98,2.67,2.53,0.9,0
1778184284,3.04,2.67,2.53,0.97,0
1778184286,2.18,2.67,2.67,0.29,0
1778184288,1.95,2.8,2.67,0.32,0
1778184290,2.93,2.67,2.53,0.27,0
1778184292,3.32,2.8,2.53,0.61,0
1778184294,2.98,2.67,2.67,-0.17,0
1778184296,2.57,2.67,2.53,0.58,0
1778184298,3.2,2.67,2.53,0.72,0
1778184300,2.49,2.8,2.53,0.83,0
1778184302,2.94,2.67,2.67,0.67,0
1778184304,2.72,2.8,2.53,0.16,0
1778184306,3.54,2.67,2.53,0.61,0
1778184308,3.35,2.67,2.53,0.17,0
1778184310,3.33,2.67,2.53,0.37,0
1778184312,3.35,2.67,2.53,0.32,0
1778184314,3.31,2.8,2.67,0.1,0
1778184316,2.35,2.67,2.67,-0.43,0
1778184318,2.9,2.67,2.53,-0.7,0
1778184320,2.08,2.67,2.53,-0.57,0
1778184322,2.81,2.67,2.67,0.65,0
1778184324,2.43,2.67,2.67,-0.4,0
1778184326,3.07,2.67,2.53,0.08,0
1778184328,2.65,2.67,2.53,-0.17,0
1778184330,2.83,2.67,2.67,0.08,0
1778184332,2.51,2.67,2.67,0.18,0
1778184334,3.01,2.67,2.53,0.36,0
1778184336,2.81,2.67,2.67,0.28,0
1778184338,2.48,2.67,2.67,0.42,0
1778184340,3.2,2.67,2.53,0.22,0
1778184342,2.98,2.67,2.53,0.7,0
1778184344,3.01,2.67,2.67,0.0,0
1778184346,3.05,2.67,2.67,-0.44,0
1778184348,2.72,2.8,2.53,0.25,0
1778184350,2.02,2.67,2.67,-0.23,0
1778184352,2.72,2.67,2.53,0.78,0
1778184354,2.88,2.8,2.53,0.17,0
1778184356,3.42,2.67,2.67,0.55,0
1778184358,2.29,2.67,2.67,-0.37,0
1778184360,2.92,2.67,2.67,0.02,0
1778184362,2.88,2.8,2.67,0.3,0
1778184364,3.33,2.67,2.53,-0.14,0
1778184366,3.62,2.67,2.67,0.69,0
1778184368,3.11,2.67,2.53,0.43,0
1778184370,1.88,2.67,2.67,0.45,0
1778184372,3.49,2.67,2.53,0.18,0
1778184374,2.98,2.67,2.67,0.15,0
1778184376,2.92,2.67,2.53,0.67,0
1778184378,3.08,2.67,2.67,0.53,0
1778184380,2.44,2.67,2.67,0.43,0
1778184382,3.47,2.67,2.53,0.73,0
1778184384,3.17,2.67,2.67,-0.22,0
1778184386,2.75,2.67,2.53,0.77,0
1778184388,2.3,2.67,2.53,-0.11,0
1778184390,2.89,2.67,2.67,0.54,0
1778184392,2.82,2.67,2.53,0.19,0
1778184394,2.97,2.67,2.67,0.45,0
1778184396,2.96,2.67,2.67,0.25,0
1778184398,3.27,2.8,2.53,0.62,0
1778184400,2.72,2.67,2.53,0.68,0
1778184402,3.21,2.67,2.53,0.27,0
1778184404,2.62,2.8,2.53,0.76,0
1778184406,2.8,2.67,2.67,-0.04,0
1778184408,2.78,2.67,2.53,0.62,0
1778184410,2.38,2.67,2.53,-0.1,0
1778184412,3.05,2.8,2.53,0.42,0
1778184414,2.5,2.67,2.53,-0.36,0
1778184416,2.77,2.67,2.53,-0.28,0
1778184418,2.53,2.67,2.53,0.85,0
1778184420,3.3,2.67,2.53,0.65,0
1778184422,2.99,2.8,2.53,0.32,0
1778184424,3.06,2.67,2.67,-0.14,0
