Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778188869,3.41,2.93,2.27,0.66,1
1778188871,2.7,3.07,2.4,0.18,1
1778188873,2.93,2.93,2.27,0.18,1
1778188875,1.96,2.93,2.27,0.45,1
1778188877,3.05,2.93,2.4,0.2,1
1778188879,2.57,3.07,2.4,-0.65,1
1778188881,2.89,2.93,2.4,-0.07,1
1778188883,2.58,3.07,2.4,0.23,1
1778188885,3.36,2.93,2.27,0.33,1
1778188887,3.94,2.93,2.27,0.35,1
1778188889,3.62,2.93,2.4,-0.04,1
1778188891,3.29,2.93,2.4,0.62,1
1778188893,2.75,2.93,2.4,0.16,1
1778188895,2.83,2.93,2.4,0.41,1
1778188897,3.17,2.93,2.27,0.6,1
1778188899,3.9,2.93,2.27,0.64,1
1778188901,2.0,2.93,2.4,-0.82,1
1778188903,3.02,2.93,2.27,0.44,1
1778188905,2.59,2.93,2.27,0.16,1
1778188907,3.54,2.93,2.27,0.81,1
1778188909,2.72,2.93,2.27,-0.13,1
1778188911,3.08,2.93,2.4,0.43,1
1778188913,2.77,2.93,2.27,0.02,1
1778188915,3.39,2.93,2.27,0.6,1
1778188917,2.47,3.07,2.4,-0.17,1
1778188919,3.1,2.93,2.27,0.16,1
1778188921,1.7,2.93,2.27,-1.15,1
1778188923,3.2,2.93,2.4,0.43,1
1778188925,3.05,2.93,2.4,0.61,1
1778188927,2.92,3.07,2.27,0.0,1
1778188929,2.72,2.93,2.27,0.21,1
1778188931,3.27,2.93,2.4,0.29,1
1778188933,3.51,3.07,2.4,-0.21,1
1778188935,2.83,2.93,2.27,0.44,1
1778188937,3.45,3.07,2.27,-0.16,1
1778188939,1.79,2.93,2.27,0.27,1
1778188941,2.68,2.93,2.4,0.05,1
1778188943,2.36,2.93,2.4,-0.78,1
1778188945,3.14,3.07,2.27,0.71,1
1778188947,3.04,2.93,2.27,0.21,1
1778188949,3.32,2.93,2.4,0.31,1
1778188951,2.81,3.07,2.27,0.21,1
1778188953,3.52,2.93,2.27,0.6,1
1778188955,3.17,2.93,2.4,0.26,1
1778188957,3.04,2.93,2.27,0.06,1
1778188959,3.43,3.07,2.27,-0.09,1
1778188961,3.52,2.93,2.27,0.34,1
1778188963,3.01,2.93,2.4,0.05,1
1778188965,2.94,2.93,2.4,0.54,1
1778188967,3.26,2.93,2.27,0.01,1
1778188969,2.8,2.93,2.27,-0.26,1
1778188971,2.95,3.07,2.27,0.39,1
1778188973,2.58,2.93,2.4,-0.24,1
1778188975,3.11,2.93,2.27,0.69,1
1778188977,2.97,2.93,2.4,0.11,1
1778188979,2.68,2.93,2.4,0.55,1
1778188981,3.21,2.93,2.27,0.5,1
1778188983,3.22,2.93,2.27,0.07,1
1778188985,2.76,2.93,2.27,0.06,1
1778188987,3.53,2.93,2.4,0.38,1
1778188989,2.93,2.93,2.27,0.27,1
1778188991,2.69,2.93,2.27,-0.01,1
1778188993,3.47,3.07,2.4,0.17,1
1778188995,2.86,2.93,2.27,-0.03,1
1778188997,2.77,2.93,2.4,0.17,1
1778188999,2.42,2.93,2.27,-0.66,1
1778189001,2.88,2.93,2.27,0.31,1
1778189003,1.58,3.07,2.4,-1.44,1
1778189005,2.7,2.93,2.27,0.5,1
1778189007,2.56,2.93,2.27,-0.22,1
1778189009,2.91,2.93,2.4,0.32,1
1778189011,2.7,3.07,2.27,0.17,1
1778189013,3.68,2.93,2.27,0.55,1
1778189015,2.67,3.07,2.27,0.21,1
1778189017,3.32,2.93,2.4,0.36,1
1778189019,2.9,2.93,2.27,0.56,1
1778189021,3.06,2.93,2.27,0.64,1
1778189023,2.71,2.93,2.4,0.44,1
1778189025,2.69,2.93,2.27,0.04,1
1778189027,2.54,2.93,2.27,0.35,1
1778189029,2.88,2.93,2.27,0.55,1
1778189031,3.1,2.93,2.27,0.56,1
1778189033,2.88,2.93,2.27,0.57,1
1778189035,2.71,3.07,2.4,0.14,1
1778189037,2.67,2.93,2.27,-0.27,1
1778189039,3.27,2.93,2.27,0.52,1
1778189041,2.52,2.93,2.27,0.36,1
1778189043,3.01,2.93,2.4,0.41,1
1778189045,2.79,2.93,2.27,0.29,1
1778189047,3.02,2.93,2.27,0.49,1
1778189049,2.94,2.93,2.27,0.13,1
1778189051,3.1,2.93,2.27,0.15,1
1778189053,3.31,3.07,2.27,0.18,1
1778189055,3.1,2.93,2.27,0.19,1
1778189057,3.11,2.93,2.27,0.13,1
1778189059,3.51,2.93,2.27,0.32,1
1778189061,2.44,2.93,2.4,0.22,1
1778189063,2.97,2.93,2.4,0.04,1
1778189065,3.14,2.93,2.27,0.29,1
1778189067,1.95,2.93,2.27,-0.23,1
1778189069,2.47,2.93,2.27,0.07,1
1778189071,2.35,2.93,2.4,-0.71,1
1778189073,2.63,2.93,2.27,0.01,1
1778189075,2.66,3.07,2.4,-0.2,1
1778189077,2.78,2.93,2.4,-0.15,1
1778189079,2.84,2.93,2.27,0.51,1
1778189081,3.16,2.93,2.4,-0.4,1
1778189083,3.0,2.93,2.27,0.57,1
1778189085,3.26,2.93,2.27,0.42,1
1778189087,2.91,2.93,2.27,0.08,1
1778189089,3.47,2.93,2.27,-0.13,1
1778189091,1.6,2.93,2.27,-1.51,1
1778189093,2.7,2.93,2.27,-0.14,1
1778189095,3.08,2.93,2.27,0.02,1
1778189097,2.36,2.93,2.4,-0.59,1
1778189099,2.79,2.93,2.27,-0.3,1
1778189101,2.34,2.93,2.27,0.08,1
1778189103,3.39,2.93,2.4,0.52,1
1778189105,2.0,2.93,2.27,-0.61,1
1778189107,2.88,2.93,2.27,-0.47,1
1778189109,2.86,2.93,2.27,0.21,1
1778189111,3.45,2.93,2.4,-0.1,1
1778189113,3.33,2.93,2.27,0.2,1
1778189115,2.7,2.93,2.27,0.58,1
1778189117,2.65,2.93,2.4,-0.08,1
1778189119,3.72,2.93,2.27,0.22,1
1778189121,3.21,2.93,2.4,-0.58,1
1778189123,2.76,2.93,2.27,-0.22,1
1778189125,2.95,2.93,2.27,0.2,1
1778189127,2.2,2.93,2.4,0.13,1
1778189129,2.19,3.07,2.27,-0.63,1
1778189131,3.07,2.93,2.27,-0.86,1
1778189133,3.38,2.93,2.4,0.49,1
1778189135,2.8,2.93,2.27,0.2,1
1778189137,3.18,2.93,2.27,0.01,1
1778189139,2.78,2.93,2.4,0.36,1
1778189141,3.16,2.93,2.27,0.19,1
1778189143,3.09,2.93,2.4,0.18,1
1778189145,2.9,2.93,2.27,0.76,1
1778189147,3.21,2.93,2.27,0.6,1
1778189149,3.3,2.93,2.4,0.53,1
1778189151,3.11,2.93,2.27,0.62,1
1778189153,3.03,2.93,2.27,0.82,1
1778189155,2.95,2.93,2.27,0.62,1
1778189157,3.3,2.93,2.4,0.58,1
1778189159,3.63,2.93,2.27,0.14,1
1778189161,2.22,2.93,2.27,-0.09,1
1778189163,2.67,3.07,2.4,-0.2,1
