Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778195388,2.69,2.93,2.13,0.36,1
1778195390,2.96,3.07,2.27,-0.1,1
1778195392,3.36,2.93,2.27,-0.05,1
1778195394,2.44,2.93,2.27,0.27,1
1778195396,1.39,2.93,2.27,-1.68,1
1778195398,2.84,3.07,2.27,0.68,1
1778195400,3.09,2.93,2.27,0.58,1
1778195402,2.29,2.93,2.27,0.03,1
1778195404,3.56,2.93,2.27,0.18,1
1778195406,2.05,2.93,2.27,-0.87,1
1778195408,2.98,2.93,2.27,0.06,1
1778195410,2.12,2.93,2.27,-0.04,1
1778195412,2.79,2.93,2.27,0.55,1
1778195414,2.57,3.07,2.27,0.49,1
1778195416,2.7,2.93,2.27,0.19,1
1778195418,2.91,2.93,2.27,-0.17,1
1778195420,2.73,2.93,2.27,0.48,1
1778195422,2.87,2.93,2.27,0.2,1
1778195424,3.06,2.93,2.27,-0.15,1
1778195426,3.35,3.07,2.13,0.0,1
1778195428,3.54,2.93,2.27,0.5,1
1778195430,2.54,2.93,2.27,0.52,1
1778195432,3.01,2.93,2.27,-0.19,1
1778195434,3.25,2.93,2.27,0.26,1
1778195436,2.84,2.93,2.27,-0.36,1
1778195438,3.11,2.93,2.27,-0.01,1
1778195440,2.21,2.93,2.27,-1.11,1
1778195442,2.78,2.93,2.27,-0.17,1
1778195444,2.58,2.93,2.27,-0.62,1
1778195446,3.05,2.93,2.27,0.03,1
1778195448,2.7,2.93,2.27,-0.25,1
1778195450,2.83,2.93,2.27,0.27,1
1778195452,3.26,2.93,2.27,0.35,1
1778195454,2.86,2.93,2.27,0.11,1
1778195456,2.8,3.07,2.27,-0.13,1
1778195458,3.36,2.93,2.27,0.23,1
1778195460,2.82,2.93,2.27,0.41,1
1778195462,2.66,3.07,2.13,-0.31,1
1778195464,3.23,2.93,2.27,0.48,1
1778195466,2.93,2.93,2.13,-0.14,1
1778195468,3.2,2.93,2.27,0.24,1
1778195470,2.4,3.07,2.27,-0.29,1
1778195472,3.43,2.93,2.27,0.42,1
1778195474,2.18,2.93,2.27,0.14,1
1778195476,2.91,3.07,2.27,-0.28,1
1778195478,2.91,2.93,2.27,0.41,1
1778195480,3.33,2.93,2.27,0.06,1
1778195482,3.19,2.93,2.27,0.12,1
1778195484,3.11,2.93,2.27,-0.25,1
