Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778194850,3.35,2.93,2.27,0.73,1
1778194852,3.48,2.93,2.27,0.86,1
1778194854,2.93,2.93,2.13,0.39,1
1778194856,2.99,2.93,2.27,0.77,1
1778194858,2.82,3.07,2.27,0.72,1
1778194860,3.0,2.93,2.27,0.79,1
1778194862,3.22,3.07,2.27,0.78,1
1778194864,2.76,2.93,2.27,0.2,1
1778194866,2.9,2.93,2.27,0.56,1
1778194868,2.27,3.07,2.27,-0.08,1
1778194870,3.12,2.93,2.27,0.64,1
1778194872,2.11,3.07,2.13,-0.31,1
1778194874,2.86,2.93,2.27,0.41,1
1778194876,2.46,2.93,2.27,-0.25,1
1778194878,2.66,2.93,2.13,0.4,1
1778194880,3.67,3.07,2.27,0.2,1
1778194882,3.5,2.93,2.27,0.29,1
1778194884,3.26,2.93,2.27,-0.15,1
1778194886,3.52,2.93,2.27,0.71,1
1778194888,3.15,2.93,2.27,0.29,1
1778194890,3.2,2.93,2.27,0.28,1
