Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778201976,2.62,2.93,2.13,-0.81,1
1778201978,1.0,2.93,2.27,-1.74,1
1778201980,2.62,2.93,2.13,-0.53,1
1778201982,2.5,3.07,2.13,-0.9,1
1778201984,2.84,2.93,2.13,-0.07,1
1778201986,2.37,2.93,2.13,-0.23,1
1778201988,2.68,2.93,2.13,-0.57,1
1778201990,2.2,3.07,2.13,-0.41,1
1778201992,1.87,3.07,2.13,-0.14,1
1778201994,2.52,3.07,2.13,0.02,1
1778201996,2.3,2.93,2.13,-0.12,1
1778201998,2.77,2.93,2.13,0.53,1
1778202000,2.35,2.93,2.13,0.04,1
1778202002,2.4,3.07,2.13,0.1,1
1778202004,2.18,3.07,2.13,-0.39,1
1778202006,2.81,3.07,2.13,-0.08,1
1778202008,2.0,2.93,2.13,-0.54,1
1778202010,2.51,3.07,2.13,0.15,1
1778202012,1.93,3.07,2.13,-0.42,1
1778202014,2.0,3.07,2.27,-0.19,1
1778202016,2.84,2.93,2.13,-0.41,1
1778202018,2.42,3.07,2.13,-0.45,1
1778202020,2.67,2.93,2.13,-0.03,1
1778202022,2.31,3.07,2.13,-0.3,1
1778202024,3.16,3.07,2.13,-0.22,1
1778202026,2.94,3.07,2.13,-0.2,1
1778202028,2.11,2.93,2.13,-0.78,1
1778202030,2.28,2.93,2.13,-0.12,1
1778202032,2.46,3.07,2.13,0.17,1
1778202034,2.36,3.07,2.13,0.02,1
1778202036,3.26,3.07,2.13,0.19,1
1778202038,1.8,2.93,2.13,-1.01,1
1778202040,2.54,2.93,2.0,-0.42,1
1778202042,1.81,3.07,2.13,-1.06,1
1778202044,2.83,3.07,2.13,0.05,1
1778202046,1.92,2.93,2.13,-0.21,1
1778202048,2.26,2.93,2.13,0.13,1
1778202050,2.36,3.07,2.27,-0.27,1
1778202052,2.24,3.07,2.13,-0.16,1
1778202054,2.45,3.07,2.13,-0.44,1
1778202056,2.97,3.07,2.13,0.36,1
1778202058,2.99,3.07,2.13,0.01,1
1778202060,2.23,3.07,2.13,-0.07,1
1778202062,3.05,3.07,2.27,0.0,1
1778202064,1.95,3.07,2.13,-0.15,1
1778202066,2.66,3.07,2.13,-0.45,1
1778202068,2.58,3.07,2.13,-0.77,1
1778202070,2.57,2.93,2.13,0.03,1
1778202072,1.75,3.07,2.13,-1.1,1
